boys together Science announced 1
in his pocket and 0
on the handle of 0
When the attack on 0
him came he would 0
sell his life dear 0
He would find out 0
at least if the 0
Sunday went on smoothly 0
You will probably understand 0
that there is only 0
one possible motive for 0
forbidding free speech at 0
this festival of freedom 0
Strangers overhearing us matters 0
They assume that we 0
But what would matter 0
even unto death is 0
this that there should 0
be one actually among 0
us who is not 0
of us who knows 0
our grave purpose but 0
does not share it 0
The Secretary screamed out 0
suddenly like a woman 0
It can t be 0
The President flapped his 0
large flat hand on 0
the table like the 0
fin of some huge 0
Yes he said slowly 0
there is a spy 0
There is a traitor 0
I will waste no 0
Syme half rose from 0
his seat his finger 0
firm on the trigger 0
His name is Gogol 0
He is that hairy 0
humbug over there who 0
pretends to be a 0
Gogol sprang to his 0
feet a pistol in 0
With the same flash 0
three men sprang at 0
Even the Professor made 0
an effort to rise 0
But Syme saw little 0
of the scene for 0
he was blinded with 0
he had sunk down 0
into his seat shuddering 0
in a palsy of 0
CHAPTER VII THE UNACCOUNTABLE 0
CONDUCT OF PROFESSOR DE 0
said Sunday in a 0
voice that he used 0
once or twice in 0
his life a voice 0
that made men drop 0
The three who had 0
risen fell away from 0
Gogol and that equivocal 0
person himself resumed his 0
Well my man said 0
the President briskly addressing 0
him as one addresses 0
a total stranger will 0
you oblige me by 0
putting your hand in 0
your upper waistcoat pocket 0
and showing me what 0
The alleged Pole was 0
a little pale under 0
his tangle of dark 0
hair but he put 0
two fingers into the 0
pocket with apparent coolness 0
and pulled out a 0
blue strip of card 0
When Syme saw it 0
lying on the table 0
he woke up again 0
to the world outside 0
For although the card 0
lay at the other 0
extreme of the table 0
and he could read 0
nothing of the inscription 0
on it it bore 0
a startling resemblance to 0
the blue card in 0
his own pocket the 0
card which had been 0
given to him when 0
he joined the anti 0
Pathetic Slav said the 0
President tragic child of 0
Poland are you prepared 0
in the presence of 0
that card to deny 0
that you are in 0
this company shall we 0
said the late Gogol 0
It made everyone jump 0
to hear a clear 0
commercial and somewhat cockney 0
voice coming out of 0
that forest of foreign 0
It was irrational as 0
if a Chinaman had 0
suddenly spoken with a 0
I gather that you 0
fully understand your position 0
You bet answered the 0
I see it s 0
All I say is 0
I don t believe 0
any Pole could have 0
imitated my accent like 0
I concede the point 0
I believe your own 0
accent to be inimitable 0
though I shall practise 0
it in my bath 0
Do you mind leaving 0
your beard with your 0
Not a bit answered 0
and with one finger 0
he ripped off the 0
whole of his shaggy 0
head covering emerging with 0
thin red hair and 0
a pale pert face 0
It was hot he 0
I will do you 0
the justice to say 0
said Sunday not without 0
a sort of brutal 0
admiration that you seem 0
to have kept pretty 0
Now listen to me 0
The consequence is that 0
it would annoy me 0
for just about two 0
and a half minutes 0
if I heard that 0
you had died in 0
Well if you ever 0
tell the police or 0
any human soul about 0
us I shall have 0
that two and a 0
half minutes of discomfort 0
On your discomfort I 0
The red haired detective 0
who had masqueraded as 0
Gogol rose to his 0
feet without a word 0
and walked out of 0
the room with an 0
air of perfect nonchalance 0
Yet the astonished Syme 0
was able to realise 0
that this ease was 0
for there was a 0
slight stumble outside the 0
door which showed that 0
the departing detective had 0
not minded the step 0
Time is flying said 0
the President in his 0
gayest manner after glancing 0
at his watch which 0
like everything about him 0
seemed bigger than it 0
I must go off 0
I have to take 0
the chair at a 0
The Secretary turned to 0
him with working eyebrows 0
Would it not be 0
better he said a 0
little sharply to discuss 0
further the details of 0
our project now that 0
the spy has left 0
No I think not 0
said the President with 0
a yawn like an 0
Leave it as it 0
Let Saturday settle it 0
I must be off 0
Breakfast here next Sunday 0
But the late loud 0
scenes had whipped up 0
the almost naked nerves 0
He was one of 0
those men who are 0
conscientious even in crime 0
I must protest President 0
that the thing is 0
It is a fundamental 0
rule of our society 0
that all plans shall 0
be debated in full 0
Of course I fully 0
appreciate your forethought when 0
in the actual presence 0
Secretary said the President 0
seriously if you d 0
take your head home 0
and boil it for 0
a turnip it might 0
I can t say 0
The Secretary reared back 0
in a kind of 0
I really fail to 0
understand he began in 0
That s it that 0
s it said the 0
President nodding a great 0
That s where you 0
You fail to understand 0
Why you dancing donkey 0
he roared rising you 0
didn t want to 0
be overheard by a 0
spy didn t you 0
How do you know 0
you aren t overheard 0
And with these words 0
he shouldered his way 0
out of the room 0
shaking with incomprehensible scorn 0
Four of the men 0
left behind gaped after 0
him without any apparent 0
glimmering of his meaning 0
Syme alone had even 0
a glimmering and such 0
as it was it 0
froze him to the 0
If the last words 0
of the President meant 0
anything they meant that 0
he had not after 0
They meant that while 0
Sunday could not denounce 0
him like Gogol he 0
still could not trust 0
him like the others 0
The other four got 0
to their feet grumbling 0
more or less and 0
betook themselves elsewhere to 0
find lunch for it 0
was already well past 0
The Professor went last 0
very slowly and painfully 0
Syme sat long after 0
the rest had gone 0
revolving his strange position 0
He had escaped a 0
thunderbolt but he was 0
still under a cloud 0
At last he rose 0
and made his way 0
out of the hotel 0
The bright cold day 0
had grown increasingly colder 0
and when he came 0
out into the street 0
he was surprised by 0
a few flakes of 0
While he still carried 0
the sword stick and 0
the rest of Gregory 0
s portable luggage he 0
had thrown the cloak 0
down and left it 0
somewhere perhaps on the 0
steam tug perhaps on 0
Hoping therefore that the 0
snow shower might be 0
slight he stepped back 0
out of the street 0
for a moment and 0
stood up under the 0
doorway of a small 0
and greasy hair dresser 0
s shop the front 0
window of which was 0
empty except for a 0
sickly wax lady in 0
Snow however began to 0
thicken and fall fast 0
and Syme having found 0
one glance at the 0
wax lady quite sufficient 0
to depress his spirits 0
stared out instead into 0
the white and empty 0
He was considerably astonished 0
to see standing quite 0
still outside the shop 0
and staring into the 0
His top hat was 0
loaded with snow like 0
the hat of Father 0
Christmas the white drift 0
was rising round his 0
but it seemed as 0
if nothing could tear 0
him away from the 0
contemplation of the colourless 0
wax doll in dirty 0
That any human being 0
should stand in such 0
weather looking into such 0
a shop was a 0
matter of sufficient wonder 0
but his idle wonder 0
turned suddenly into a 0
for he realised that 0
the man standing there 0
was the paralytic old 0
It scarcely seemed the 0
place for a person 0
of his years and 0
Syme was ready to 0
believe anything about the 0
perversions of this dehumanized 0
but even he could 0
not believe that the 0
Professor had fallen in 0
love with that particular 0
He could only suppose 0
that the man s 0
involved some momentary fits 0
of rigidity or trance 0
He was not inclined 0
however to feel in 0
this case any very 0
On the contrary he 0
rather congratulated himself that 0
the Professor s stroke 0
and his elaborate and 0
limping walk would make 0
it easy to escape 0
from him and leave 0
For Syme thirsted first 0
and last to get 0
clear of the whole 0
poisonous atmosphere if only 0
Then he could collect 0
his thoughts formulate his 0
policy and decide finally 0
whether he should or 0
should not keep faith 0
He strolled away through 0
the dancing snow turned 0
up two or three 0
streets down through two 0
or three others and 0
entered a small Soho 0
He partook reflectively of 0
four small and quaint 0
courses drank half a 0
bottle of red wine 0
and ended up over 0
black coffee and a 0
black cigar still thinking 0
He had taken his 0
seat in the upper 0
room of the restaurant 0
which was full of 0
the chink of knives 0
and the chatter of 0
He remembered that in 0
old days he had 0
imagined that all these 0
harmless and kindly aliens 0
He shuddered remembering the 0
But even the shudder 0
had the delightful shame 0
The wine the common 0
food the familiar place 0
the faces of natural 0
and talkative men made 0
him almost feel as 0
if the Council of 0
the Seven Days had 0
been a bad dream 0
and although he knew 0
it was nevertheless an 0
objective reality it was 0
at least a distant 0
Tall houses and populous 0
streets lay between him 0
and his last sight 0
of the shameful seven 0
he was free in 0
free London and drinking 0
wine among the free 0
With a somewhat easier 0
action he took his 0
hat and stick and 0
strolled down the stair 0
into the shop below 0
When he entered that 0
lower room he stood 0
stricken and rooted to 0
At a small table 0
close up to the 0
blank window and the 0
white street of snow 0
sat the old anarchist 0
Professor over a glass 0
of milk with his 0
lifted livid face and 0
For an instant Syme 0
stood as rigid as 0
the stick he leant 0
Then with a gesture 0
as of blind hurry 0
he brushed past the 0
Professor dashing open the 0
door and slamming it 0
behind him and stood 0
outside in the snow 0
Can that old corpse 0
he asked himself biting 0
I stopped too long 0
up in that room 0
so that even such 0
leaden feet could catch 0
One comfort is with 0
a little brisk walking 0
I can put a 0
man like that as 0
far away as Timbuctoo 0
Or am I too 0
Was he really following 0
Surely Sunday would not 0
be such a fool 0
as to send a 0
He set off at 0
a smart pace twisting 0
and whirling his stick 0
in the direction of 0
As he crossed the 0
great market the snow 0
increased growing blinding and 0
bewildering as the afternoon 0
The snow flakes tormented 0
him like a swarm 0
Getting into his eyes 0
and beard they added 0
their unremitting futility to 0
his already irritated nerves 0
and by the time 0
that he had come 0
at a swinging pace 0
to the beginning of 0
Fleet Street he lost 0
patience and finding a 0
Sunday teashop turned into 0
it to take shelter 0
He ordered another cup 0
of black coffee as 0
Scarcely had he done 0
so when Professor de 0
Worms hobbled heavily into 0
the shop sat down 0
with difficulty and ordered 0
a glass of milk 0
Syme s walking stick 0
had fallen from his 0
hand with a great 0
clang which confessed the 0
But the Professor did 0
Syme who was commonly 0
a cool character was 0
literally gaping as a 0
rustic gapes at a 0
He had seen no 0
he had heard no 0
wheels outside the shop 0
to all mortal appearances 0
the man had come 0
But the old man 0
could only walk like 0
a snail and Syme 0
had walked like the 0
He started up and 0
snatched his stick half 0
crazy with the contradiction 0
in mere arithmetic and 0
swung out of the 0
swinging doors leaving his 0
An omnibus going to 0
the Bank went rattling 0
by with an unusual 0
He had a violent 0
run of a hundred 0
yards to reach it 0
but he managed to 0
spring swaying upon the 0
splash board and pausing 0
for an instant to 0
pant he climbed on 0
When he had been 0
seated for about half 0
a minute he heard 0
behind him a sort 0
of heavy and asthmatic 0
Turning sharply he saw 0
rising gradually higher and 0
higher up the omnibus 0
steps a top hat 0
soiled and dripping with 0
snow and under the 0
shadow of its brim 0
the short sighted face 0
and shaky shoulders of 0
He let himself into 0
a seat with characteristic 0
care and wrapped himself 0
up to the chin 0
in the mackintosh rug 0
Every movement of the 0
old man s tottering 0
figure and vague hands 0
every uncertain gesture and 0
panic stricken pause seemed 0
to put it beyond 0
question that he was 0
helpless that he was 0
in the last imbecility 0
He moved by inches 0
he let himself down 0
with little gasps of 0
And yet unless the 0
philosophical entities called time 0
and space have no 0
vestige even of a 0
practical existence it appeared 0
quite unquestionable that he 0
had run after the 0
Syme sprang erect upon 0
the rocking car and 0
after staring wildly at 0
the wintry sky that 0
grew gloomier every moment 0
he ran down the 0
He had repressed an 0
elemental impulse to leap 0
Too bewildered to look 0
back or to reason 0
he rushed into one 0
of the little courts 0
at the side of 0
Fleet Street as a 0
rabbit rushes into a 0
He had a vague 0
idea if this incomprehensible 0
old Jack in the 0
box was really pursuing 0
him that in that 0
labyrinth of little streets 0
he could soon throw 0
him off the scent 0
He dived in and 0
out of those crooked 0
lanes which were more 0
like cracks than thoroughfares 0
and by the time 0
that he had completed 0
about twenty alternate angles 0
and described an unthinkable 0
polygon he paused to 0
listen for any sound 0
there could not in 0
any case have been 0
much for the little 0
streets were thick with 0
Somewhere behind Red Lion 0
Court however he noticed 0
a place where some 0
energetic citizen had cleared 0
away the snow for 0
a space of about 0
twenty yards leaving the 0
wet glistening cobble stones 0
He thought little of 0
this as he passed 0
it only plunging into 0
yet another arm of 0
But when a few 0
hundred yards farther on 0
he stood still again 0
to listen his heart 0
stood still also for 0
he heard from that 0
space of rugged stones 0
the clinking crutch and 0
labouring feet of the 0
The sky above was 0
loaded with the clouds 0
of snow leaving London 0
in a darkness and 0
oppression premature for that 0
hour of the evening 0
On each side of 0
Syme the walls of 0
the alley were blind 0
there was no little 0
window or any kind 0
He felt a new 0
impulse to break out 0
of this hive of 0
houses and to get 0
once more into the 0
open and lamp lit 0
Yet he rambled and 0
dodged for a long 0
time before he struck 0
When he did so 0
he struck it much 0
farther up than he 0
He came out into 0
what seemed the vast 0
and void of Ludgate 0
Circus and saw St 0
Paul s Cathedral sitting 0
At first he was 0
startled to find these 0
great roads so empty 0
as if a pestilence 0
had swept through the 0
Then he told himself 0
that some degree of 0
first because the snow 0
storm was even dangerously 0
deep and secondly because 0
And at the very 0
word Sunday he bit 0
the word was henceforth 0
for hire like some 0
Under the white fog 0
of snow high up 0
in the heaven the 0
whole atmosphere of the 0
city was turned to 0
a very queer kind 0
of green twilight as 0
of men under the 0
The sealed and sullen 0
sunset behind the dark 0
Paul s had in 0
it smoky and sinister 0
colours colours of sickly 0
green dead red or 0
decaying bronze that were 0
just bright enough to 0
emphasise the solid whiteness 0
But right up against 0
these dreary colours rose 0
the black bulk of 0
and upon the top 0
of the cathedral was 0
a random splash and 0
great stain of snow 0
still clinging as to 0
It had fallen accidentally 0
but just so fallen 0
as to half drape 0
the dome from its 0
very topmost point and 0
to pick out in 0
perfect silver the great 0
orb and the cross 0
When Syme saw it 0
he suddenly straightened himself 0
and made with his 0
sword stick an involuntary 0
He knew that that 0
evil figure his shadow 0
was creeping quickly or 0
slowly behind him and 0
he did not care 0
It seemed a symbol 0
of human faith and 0
valour that while the 0
skies were darkening that 0
high place of the 0
The devils might have 0
captured heaven but they 0
had not yet captured 0
He had a new 0
impulse to tear out 0
the secret of this 0
dancing jumping and pursuing 0
and at the entrance 0
of the court as 0
it opened upon the 0
Circus he turned stick 0
in hand to face 0
Professor de Worms came 0
slowly round the corner 0
of the irregular alley 0
behind him his unnatural 0
form outlined against a 0
lonely gas lamp irresistibly 0
recalling that very imaginative 0
figure in the nursery 0
rhymes the crooked man 0
who went a crooked 0
He really looked as 0
if he had been 0
twisted out of shape 0
by the tortuous streets 0
he had been threading 0
He came nearer and 0
nearer the lamplight shining 0
on his lifted spectacles 0
his lifted patient face 0
Syme waited for him 0
George waited for the 0
dragon as a man 0
waits for a final 0
explanation or for death 0
And the old Professor 0
came right up to 0
him and passed him 0
like a total stranger 0
without even a blink 0
of his mournful eyelids 0
There was something in 0
this silent and unexpected 0
innocence that left Syme 0
in a final fury 0
The man s colourless 0
face and manner seemed 0
to assert that the 0
whole following had been 0
Syme was galvanised with 0
an energy that was 0
something between bitterness and 0
a burst of boyish 0
He made a wild 0
gesture as if to 0
knock the old man 0
s hat off called 0
out something like Catch 0
me if you can 0
and went racing away 0
across the white open 0
Concealment was impossible now 0
and looking back over 0
his shoulder he could 0
see the black figure 0
of the old gentleman 0
coming after him with 0
long swinging strides like 0
a man winning a 0
But the head upon 0
that bounding body was 0
still pale grave and 0
professional like the head 0
of a lecturer upon 0
the body of a 0
This outrageous chase sped 0
across Ludgate Circus up 0
Ludgate Hill round St 0
Paul s Cathedral along 0
Cheapside Syme remembering all 0
the nightmares he had 0
Then Syme broke away 0
towards the river and 0
ended almost down by 0
He saw the yellow 0
panes of a low 0
lighted public house flung 0
himself into it and 0
It was a foul 0
tavern sprinkled with foreign 0
sailors a place where 0
opium might be smoked 0
A moment later Professor 0
de Worms entered the 0
place sat down carefully 0
and asked for a 0
CHAPTER VIII THE PROFESSOR 0
WHEN Gabriel Syme found 0
himself finally established in 0
a chair and opposite 0
to him fixed and 0
final also the lifted 0
eyebrows and leaden eyelids 0
of the Professor his 0
This incomprehensible man from 0
the fierce council after 0
all had certainly pursued 0
If the man had 0
one character as a 0
paralytic and another character 0
as a pursuer the 0
antithesis might make him 0
more interesting but scarcely 0
It would be a 0
very small comfort that 0
he could not find 0
the Professor out if 0
by some serious accident 0
the Professor should find 0
He emptied a whole 0
pewter pot of ale 0
before the professor had 0
One possibility however kept 0
him hopeful and yet 0
It was just possible 0
that this escapade signified 0
something other than even 0
a slight suspicion of 0
Perhaps it was some 0
regular form or sign 0
Perhaps the foolish scamper 0
was some sort of 0
friendly signal that he 0
ought to have understood 0
Perhaps it was a 0
Perhaps the new Thursday 0
was always chased along 0
Cheapside as the new 0
Lord Mayor is always 0
He was just selecting 0
a tentative inquiry when 0
the old Professor opposite 0
suddenly and simply cut 0
Before Syme could ask 0
the first diplomatic question 0
the old anarchist had 0
asked suddenly without any 0
Are you a policeman 0
Whatever else Syme had 0
expected he had never 0
expected anything so brutal 0
and actual as this 0
Even his great presence 0
of mind could only 0
manage a reply with 0
an air of rather 0
he said laughing vaguely 0
Whatever made you think 0
of a policeman in 0
The process was simple 0
enough answered the Professor 0
I thought you looked 0
I think so now 0
Did I take a 0
policeman s hat by 0
mistake out of the 0
asked Syme smiling wildly 0
Have I by any 0
chance got a number 0
stuck on to me 0
Have my boots got 0
Why must I be 0
Do do let me 0
The old Professor shook 0
his head with a 0
gravity that gave no 0
hope but Syme ran 0
on with a feverish 0
But perhaps I misunderstood 0
the delicacies of your 0
Perhaps policeman is a 0
In an evolutionary sense 0
sir the ape fades 0
so gradually into the 0
policeman that I myself 0
can never detect the 0
The monkey is only 0
the policeman that may 0
Perhaps a maiden lady 0
on Clapham Common is 0
only the policeman that 0
I don t mind 0
being the policeman that 0
I don t mind 0
being anything in German 0
Are you in the 0
said the old man 0
ignoring all Syme s 0
improvised and desperate raillery 0
Are you a detective 0
Syme s heart turned 0
to stone but his 0
Your suggestion is ridiculous 0
The old man struck 0
his palsied hand passionately 0
on the rickety table 0
Did you hear me 0
ask a plain question 0
he shrieked in a 0
Are you or are 0
you not a police 0
answered Syme like a 0
man standing on the 0
You swear it said 0
the old man leaning 0
across to him his 0
dead face becoming as 0
it were loathsomely alive 0
If you swear falsely 0
will you be damned 0
Will you be sure 0
that the devil dances 0
Will you see that 0
the nightmare sits on 0
Will there really be 0
You are an anarchist 0
you are a dynamiter 0
Above all you are 0
not in any sense 0
You are not in 0
He leant his angular 0
elbow far across the 0
table and put up 0
his large loose hand 0
like a flap to 0
I am not in 0
the British police said 0
Syme with insane calm 0
Professor de Worms fell 0
back in his chair 0
with a curious air 0
That s a pity 0
he said because I 0
Syme sprang up straight 0
sending back the bench 0
behind him with a 0
Because you are what 0
I am a policeman 0
said the Professor with 0
his first broad smile 0
and beaming through his 0
But as you think 0
policeman only a relative 0
term of course I 0
have nothing to do 0
I am in the 0
but as you tell 0
me you are not 0
in the British police 0
force I can only 0
say that I met 0
you in a dynamiters 0
I suppose I ought 0
And with these words 0
he laid on the 0
table before Syme an 0
exact facsimile of the 0
blue card which Syme 0
had in his own 0
waistcoat pocket the symbol 0
of his power from 0
Syme had for a 0
flash the sensation that 0
the cosmos had turned 0
exactly upside down that 0
all trees were growing 0
downwards and that all 0
stars were under his 0
Then came slowly the 0
For the last twenty 0
four hours the cosmos 0
had really been upside 0
down but now the 0
capsized universe had come 0
right side up again 0
This devil from whom 0
he had been fleeing 0
all day was only 0
an elder brother of 0
his own house who 0
on the other side 0
of the table lay 0
back and laughed at 0
He did not for 0
the moment ask any 0
he only knew the 0
happy and silly fact 0
that this shadow which 0
had pursued him with 0
an intolerable oppression of 0
peril was only the 0
shadow of a friend 0
trying to catch him 0
He knew simultaneously that 0
he was a fool 0
and a free man 0
For with any recovery 0
from morbidity there must 0
go a certain healthy 0
There comes a certain 0
point in such conditions 0
when only three things 0
are possible first a 0
perpetuation of Satanic pride 0
secondly tears and third 0
Syme s egotism held 0
hard to the first 0
course for a few 0
seconds and then suddenly 0
Taking his own blue 0
police ticket from his 0
own waist coat pocket 0
he tossed it on 0
then he flung his 0
head back until his 0
spike of yellow beard 0
almost pointed at the 0
ceiling and shouted with 0
Even in that close 0
den perpetually filled with 0
the din of knives 0
plates cans clamorous voices 0
sudden struggles and stampedes 0
there was something Homeric 0
in Syme s mirth 0
which made many half 0
drunken men look round 0
What yer laughing at 0
asked one wondering labourer 0
At myself answered Syme 0
and went off again 0
into the agony of 0
Pull yourself together said 0
the Professor or you 0
Have some more beer 0
I ll join you 0
You haven t drunk 0
your milk said Syme 0
said the other in 0
tones of withering and 0
unfathomable contempt my milk 0
Do you think I 0
d look at the 0
beastly stuff when I 0
m out of sight 0
of the bloody anarchists 0
We re all Christians 0
in this room though 0
perhaps he added glancing 0
around at the reeling 0
crowd not strict ones 0
yes I ll finish 0
and he knocked the 0
tumbler off the table 0
making a crash of 0
glass and a splash 0
Syme was staring at 0
him with a happy 0
I understand now he 0
of course you re 0
not an old man 0
I can t take 0
my face off here 0
replied Professor de Worms 0
It s rather an 0
As to whether I 0
m an old man 0
that s not for 0
I was thirty eight 0
Yes but I mean 0
said Syme impatiently there 0
s nothing the matter 0
Yes answered the other 0
I am subject to 0
Syme s laughter at 0
all this had about 0
it a wild weakness 0
He laughed at the 0
idea of the paralytic 0
Professor being really a 0
young actor dressed up 0
as if for the 0
But he felt that 0
he would have laughed 0
as loudly if a 0
pepperpot had fallen over 0
The false Professor drank 0
and wiped his false 0
Did you know he 0
asked that that man 0
Gogol was one of 0
No I didn t 0
know it answered Syme 0
But didn t you 0
I knew no more 0
than the dead replied 0
the man who called 0
I thought the President 0
was talking about me 0
and I rattled in 0
And I thought he 0
was talking about me 0
said Syme with his 0
I had my hand 0
on my revolver all 0
So had I said 0
so had Gogol evidently 0
Syme struck the table 0
Why there were three 0
Three out of seven 0
is a fighting number 0
If we had only 0
known that we were 0
The face of Professor 0
de Worms darkened and 0
he did not look 0
We were three he 0
If we had been 0
three hundred we could 0
still have done nothing 0
Not if we were 0
three hundred against four 0
asked Syme jeering rather 0
No said the Professor 0
with sobriety not if 0
we were three hundred 0
And the mere name 0
struck Syme cold and 0
his laughter had died 0
in his heart before 0
it could die on 0
The face of the 0
unforgettable President sprang into 0
his mind as startling 0
as a coloured photograph 0
and he remarked this 0
difference between Sunday and 0
all his satellites that 0
their faces however fierce 0
or sinister became gradually 0
blurred by memory like 0
other human faces whereas 0
Sunday s seemed almost 0
to grow more actual 0
during absence as if 0
a man s painted 0
portrait should slowly come 0
They were both silent 0
for a measure of 0
moments and then Syme 0
s speech came with 0
a rush like the 0
sudden foaming of champagne 0
Professor he cried it 0
Are you afraid of 0
The Professor lifted his 0
heavy lids and gazed 0
at Syme with large 0
wide open blue eyes 0
of an almost ethereal 0
Yes I am he 0
Syme was dumb for 0
Then he rose to 0
his feet erect like 0
an insulted man and 0
thrust the chair away 0
Yes he said in 0
a voice indescribable you 0
I am afraid of 0
Therefore I swear by 0
God that I will 0
seek out this man 0
whom I fear until 0
I find him and 0
strike him on the 0
If heaven were his 0
throne and the earth 0
his footstool I swear 0
that I would pull 0
asked the staring Professor 0
Because I am afraid 0
of him said Syme 0
and no man should 0
leave in the universe 0
anything of which he 0
De Worms blinked at 0
him with a sort 0
He made an effort 0
to speak but Syme 0
went on in a 0
low voice but with 0
an undercurrent of inhuman 0
Who would condescend to 0
strike down the mere 0
things that he does 0
Who would debase himself 0
to be merely brave 0
like any common prizefighter 0
Who would stoop to 0
be fearless like a 0
Fight the thing that 0
You remember the old 0
tale of the English 0
clergyman who gave the 0
last rites to the 0
brigand of Sicily and 0
how on his death 0
bed the great robber 0
said I can give 0
you no money but 0
I can give you 0
advice for a lifetime 0
your thumb on the 0
blade and strike upwards 0
So I say to 0
you strike upwards if 0
you strike at the 0
The other looked at 0
the ceiling one of 0
the tricks of his 0
Sunday is a fixed 0
You shall see him 0
a falling star said 0
Syme and put on 0
The decision of his 0
gesture drew the Professor 0
vaguely to his feet 0
Have you any idea 0
he asked with a 0
sort of benevolent bewilderment 0
exactly where you are 0
Yes replied Syme shortly 0
I am going to 0
prevent this bomb being 0
Have you any conception 0
No said Syme with 0
You remember of course 0
resumed the soi disant 0
de Worms pulling his 0
beard and looking out 0
of the window that 0
when we broke up 0
rather hurriedly the whole 0
arrangements for the atrocity 0
were left in the 0
private hands of the 0
The Marquis is by 0
this time probably crossing 0
But where he will 0
go and what he 0
will do it is 0
doubtful whether even the 0
certainly we don t 0
The only man who 0
does know is Dr 0
And we don t 0
know where he is 0
Yes said the other 0
in his curious absent 0
minded way I know 0
where he is myself 0
Will you tell me 0
asked Syme with eager 0
I will take you 0
there said the Professor 0
and took down his 0
own hat from a 0
Syme stood looking at 0
him with a sort 0
What do you mean 0
Will you join me 0
Will you take the 0
Young man said the 0
Professor pleasantly I am 0
amused to observe that 0
you think I am 0
As to that I 0
will say only one 0
word and that shall 0
be entirely in the 0
manner of your own 0
You think that it 0
is possible to pull 0
I know that it 0
is impossible and I 0
am going to try 0
it and opening the 0
tavern door which let 0
in a blast of 0
bitter air they went 0
out together into the 0
dark streets by the 0
Most of the snow 0
was melted or trampled 0
to mud but here 0
and there a clot 0
of it still showed 0
grey rather than white 0
The small streets were 0
sloppy and full of 0
pools which reflected the 0
flaming lamps irregularly and 0
by accident like fragments 0
of some other and 0
Syme felt almost dazed 0
as he stepped through 0
this growing confusion of 0
but his companion walked 0
on with a certain 0
briskness towards where at 0
the end of the 0
street an inch or 0
two of the lamplit 0
river looked like a 0
Where are you going 0
Just now answered the 0
Professor I am going 0
just round the corner 0
to see whether Dr 0
Bull has gone to 0
He is hygienic and 0
Does he live round 0
No answered his friend 0
As a matter of 0
fact he lives some 0
way off on the 0
other side of the 0
river but we can 0
tell from here whether 0
he has gone to 0
Turning the corner as 0
he spoke and facing 0
the dim river flecked 0
with flame he pointed 0
with his stick to 0
On the Surrey side 0
at this point there 0
ran out into the 0
Thames seeming almost to 0
overhang it a bulk 0
and cluster of those 0
tall tenements dotted with 0
lighted windows and rising 0
like factory chimneys to 0
an almost insane height 0
Their special poise and 0
position made one block 0
of buildings especially look 0
like a Tower of 0
Babel with a hundred 0
Syme had never seen 0
any of the sky 0
scraping buildings in America 0
so he could only 0
think of the buildings 0
Even as he stared 0
the highest light in 0
this innumerably lighted turret 0
abruptly went out as 0
if this black Argus 0
had winked at him 0
with one of his 0
Professor de Worms swung 0
round on his heel 0
and struck his stick 0
We are too late 0
he said the hygienic 0
Doctor has gone to 0
What do you mean 0
Does he live over 0
Yes said de Worms 0
behind that particular window 0
which you can t 0
Come along and get 0
We must call on 0
Without further parley he 0
led the way through 0
several by ways until 0
they came out into 0
the flare and clamour 0
of the East India 0
The Professor who seemed 0
to know his way 0
about the neighbourhood proceeded 0
to a place where 0
the line of lighted 0
shops fell back into 0
a sort of abrupt 0
twilight and quiet in 0
which an old white 0
inn all out of 0
repair stood back some 0
twenty feet from the 0
You can find good 0
English inns left by 0
accident everywhere like fossils 0
I once found a 0
decent place in the 0
I suppose said Syme 0
smiling that this is 0
the corresponding decent place 0
in the East End 0
It is said the 0
Professor reverently and went 0
In that place they 0
dined and slept both 0
The beans and bacon 0
which these unaccountable people 0
cooked well the astonishing 0
emergence of Burgundy from 0
their cellars crowned Syme 0
s sense of a 0
new comradeship and comfort 0
Through all this ordeal 0
his root horror had 0
been isolation and there 0
are no words to 0
express the abyss between 0
isolation and having one 0
It may be conceded 0
to the mathematicians that 0
four is twice two 0
But two is not 0
two is two thousand 0
That is why in 0
spite of a hundred 0
disadvantages the world will 0
always return to monogamy 0
Syme was able to 0
pour out for the 0
first time the whole 0
of his outrageous tale 0
from the time when 0
Gregory had taken him 0
to the little tavern 0
He did it idly 0
and amply in a 0
luxuriant monologue as a 0
man speaks with very 0
On his side also 0
the man who had 0
impersonated Professor de Worms 0
was not less communicative 0
His own story was 0
almost as silly as 0
That s a good 0
get up of yours 0
said Syme draining a 0
a lot better than 0
Even at the start 0
I thought he was 0
a bit too hairy 0
A difference of artistic 0
theory replied the Professor 0
Gogol was an idealist 0
He made up as 0
the abstract or platonic 0
ideal of an anarchist 0
But I am a 0
I am a portrait 0
But indeed to say 0
that I am a 0
portrait painter is an 0
I am a portrait 0
I don t understand 0
I am a portrait 0
I am a portrait 0
of the celebrated Professor 0
de Worms who is 0
I believe in Naples 0
You mean you are 0
made up like him 0
But doesn t he 0
know that you are 0
taking his nose in 0
He knows it right 0
enough replied his friend 0
Then why doesn t 0
I have denounced him 0
Do explain yourself said 0
With pleasure if you 0
don t mind hearing 0
my story replied the 0
I am by profession 0
an actor and my 0
When I was on 0
the stage I mixed 0
with all sorts of 0
Bohemian and blackguard company 0
Sometimes I touched the 0
edge of the turf 0
sometimes the riff raff 0
of the arts and 0
occasionally the political refugee 0
In some den of 0
exiled dreamers I was 0
introduced to the great 0
German Nihilist philosopher Professor 0
I did not gather 0
